country,show_id,continent,market_type
Hong Kong,11546798,Other,Primary
Hong Kong,70014531,Other,Primary
Hong Kong,70026792,Other,Primary
Hong Kong,80997789,Other,Primary
Hong Kong,80997867,Other,Primary
Hong Kong,80039662,Other,Primary
Hong Kong,80997862,Other,Primary
Hong Kong,60027334,Other,Primary
Thailand,80999983,Other,Primary
Hong Kong,70111922,Other,Primary
Hong Kong,80997859,Other,Primary
Hong Kong,70130432,Other,Primary
Hong Kong,70033579,Other,Primary
Hong Kong,70100527,Other,Primary
Hong Kong,80997857,Other,Primary
Hong Kong,80997793,Other,Primary
Hong Kong,80997861,Other,Primary
United States,70299867,North America,Primary
United States,80195357,North America,Primary
India,81154987,Asia,Primary
Taiwan,81122206,Other,Primary
Brazil,81004321,South America,Primary
Canada,80209061,North America,Primary
India,81002212,Asia,Primary
United States,80176707,North America,Primary
United States,80199381,North America,Primary
United States,80202176,North America,Primary
India,70123118,Asia,Primary
Turkey,80175913,Other,Primary
Australia,80182274,Oceania,Primary
United States,80185166,North America,Primary
United States,80068219,North America,Primary
United States,70209163,North America,Primary
Japan,80170687,Asia,Primary
Canada,80163191,North America,Primary
United States,80184661,North America,Primary
United States,80114588,North America,Primary
United Kingdom,80078761,Europe,Primary
India,80115844,Asia,Primary
United States,80114111,North America,Primary
United Kingdom,80108998,Europe,Primary
United States,70308278,North America,Primary
India,81147274,Asia,Primary
United States,80039439,North America,Primary
United States,80044804,North America,Primary
India,81147278,Asia,Primary
United States,81146011,North America,Primary
Mexico,81123826,North America,Primary
United States,81002933,North America,Primary
United States,81135868,North America,Primary
United Kingdom,80162142,Europe,Primary
United States,80175483,North America,Primary
United States,80100772,North America,Primary
United States,81145135,North America,Primary
United States,80188580,North America,Primary
Mexico,80106737,North America,Primary
United States,80142058,North America,Primary
United States,70044256,North America,Primary
United States,70113636,North America,Primary
United States,70237054,North America,Primary
United States,70301469,North America,Primary
Australia,80165437,Oceania,Primary
United States,80188953,North America,Primary
United States,80211884,North America,Primary
India,81005454,Asia,Primary
Brazil,80995575,South America,Primary
United Kingdom,80223371,Europe,Primary
United States,80175147,North America,Primary
United States,80239831,North America,Primary
Sweden,80105356,Other,Primary
United States,70296443,North America,Primary
United Kingdom,80168033,Europe,Primary
United States,80160346,North America,Primary
India,70121522,Asia,Primary
Egypt,81065784,Other,Primary
Bulgaria,80124099,Other,Primary
United States,70119812,North America,Primary
India,60032685,Asia,Primary
India,70006816,Asia,Primary
India,70236587,Asia,Primary
United Kingdom,520489,Europe,Primary
United States,70266677,North America,Primary
United States,60010514,North America,Primary
United States,70301367,North America,Primary
Pakistan,81139317,Other,Primary
United Kingdom,80014727,Europe,Primary
India,81050688,Asia,Primary
United Kingdom,80081505,Europe,Primary
United States,60022700,North America,Primary
India,81155880,Asia,Primary
United States,915927,North America,Primary
United States,916043,North America,Primary
United States,60010836,North America,Primary
United States,916061,North America,Primary
United States,60025674,North America,Primary
United States,70039168,North America,Primary
United States,81103092,North America,Primary
Thailand,80242065,Other,Primary
United States,60031278,North America,Primary
United States,60001363,North America,Primary
Australia,81103517,Oceania,Primary
United States,60026477,North America,Primary
India,80094096,Asia,Primary
United Kingdom,81085824,Europe,Primary
United Kingdom,1171655,Europe,Primary
Mexico,80226279,North America,Primary
United States,80993489,North America,Primary
Hong Kong,70033643,Other,Primary
United States,70233317,North America,Primary
Hong Kong,80997858,Other,Primary
United States,80238607,North America,Primary
Hong Kong,80039485,Other,Primary
India,80998560,Asia,Primary
China,70043379,Other,Primary
Argentina,80232892,Other,Primary
Mexico,70124268,North America,Primary
India,80998564,Asia,Primary
Hong Kong,80997864,Other,Primary
Colombia,80035685,Other,Primary
Hong Kong,70142792,Other,Primary
India,81002214,Asia,Primary
Argentina,80993656,Other,Primary
India,80998568,Asia,Primary
India,80998565,Asia,Primary
India,80998566,Asia,Primary
India,81002215,Asia,Primary
United States,70105338,North America,Primary
Pakistan,81014824,Other,Primary
India,81013200,Asia,Primary
Japan,80230018,Asia,Primary
Japan,80242916,Asia,Primary
United States,80041339,North America,Primary
United States,70105371,North America,Primary
United Kingdom,60022962,Europe,Primary
India,81002213,Asia,Primary
United States,80190147,North America,Primary
United States,80190149,North America,Primary
India,80195886,Asia,Primary
United States,80190148,North America,Primary
Australia,80185803,Oceania,Primary
Canada,80147321,North America,Primary
Taiwan,80185369,Other,Primary
Germany,70248183,Europe,Primary
South Korea,80159897,Asia,Primary
United Kingdom,80185707,Europe,Primary
Russia,80166472,Other,Primary
United Kingdom,80185801,Europe,Primary
United Kingdom,80186252,Europe,Primary
Ireland,80151962,Other,Primary
United States,80176179,North America,Primary
United States,80190146,North America,Primary
Taiwan,80184595,Other,Primary
Russia,80166481,Other,Primary
United Kingdom,80185622,Europe,Primary
United States,80114501,North America,Primary
Australia,80187107,Oceania,Primary
Chile,80167646,Other,Primary
United States,80080106,North America,Primary
United Kingdom,80185861,Europe,Primary
United Kingdom,80185722,Europe,Primary
France,80081374,Europe,Primary
Turkey,80119381,Other,Primary
United Kingdom,70254851,Europe,Primary
United States,80109260,North America,Primary
Taiwan,70303287,Other,Primary
United Kingdom,80109640,Europe,Primary
United Kingdom,80106144,Europe,Primary
United Kingdom,80106150,Europe,Primary
United Kingdom,80106338,Europe,Primary
United Kingdom,80107987,Europe,Primary
Australia,80104552,Oceania,Primary
United States,80108147,North America,Primary
United States,80108996,North America,Primary
Colombia,80108473,Other,Primary
Taiwan,80106611,Other,Primary
Taiwan,80108494,Other,Primary
Taiwan,80108773,Other,Primary
Taiwan,80108844,Other,Primary
United Kingdom,80109248,Europe,Primary
Taiwan,80108846,Other,Primary
Taiwan,80108847,Other,Primary
Taiwan,80109038,Other,Primary
United States,70222860,North America,Primary
United States,81026677,North America,Primary
Philippines,80218962,Other,Primary
United States,80202076,North America,Primary
Germany,80094357,Europe,Primary
India,81074135,Asia,Primary
South Korea,81031306,Asia,Primary
Spain,80160972,Europe,Primary
India,80169549,Asia,Primary
United States,80091879,North America,Primary
United Kingdom,80035480,Europe,Primary
India,81091424,Asia,Primary
United States,80187052,North America,Primary
South Africa,80208951,Other,Primary
United States,80097466,North America,Primary
Netherlands,80118918,Other,Primary
Spain,80105690,Europe,Primary
United States,80134527,North America,Primary
Spain,80989339,Europe,Primary
United States,70295170,North America,Primary
United States,80130625,North America,Primary
United States,80096984,North America,Primary
Spain,80222823,Europe,Primary
United States,80209895,North America,Primary
United States,80189646,North America,Primary
Mexico,80226962,North America,Primary
Mexico,80161104,North America,Primary
Argentina,80191990,Other,Primary
United Kingdom,80175352,Europe,Primary
United States,80098839,North America,Primary
United States,80232502,North America,Primary
United States,81088786,North America,Primary
United States,81013015,North America,Primary
India,81086435,Asia,Primary
United States,80049832,North America,Primary
India,81091423,Asia,Primary
Canada,81083880,North America,Primary
Sweden,80211703,Other,Primary
Malaysia,81044607,Other,Primary
United Kingdom,80224218,Europe,Primary
Mexico,80241474,North America,Primary
United States,81034317,North America,Primary
United States,80185032,North America,Primary
Bulgaria,80119177,Other,Primary
United States,80026032,North America,Primary
South Korea,81087764,Asia,Primary
Turkey,80231064,Other,Primary
Turkey,80227118,Other,Primary
Turkey,80227115,Other,Primary
Turkey,80227113,Other,Primary
Turkey,80227116,Other,Primary
Turkey,80227119,Other,Primary
Italy,80227117,Europe,Primary
Turkey,80227114,Other,Primary
Germany,80194610,Europe,Primary
Turkey,80038443,Other,Primary
Turkey,80231065,Other,Primary
United States,80161109,North America,Primary
Hong Kong,81029737,Other,Primary
Taiwan,81072852,Other,Primary
United States,80227677,North America,Primary
Hong Kong,81050394,Other,Primary
Japan,80992853,Asia,Primary
Taiwan,81072951,Other,Primary
Taiwan,81072752,Other,Primary
Taiwan,81072919,Other,Primary
Canada,81092327,North America,Primary
Taiwan,81072883,Other,Primary
Turkey,80231066,Other,Primary
Saudi Arabia,80217848,Other,Primary
India,80175333,Asia,Primary
France,80198419,Europe,Primary
Hong Kong,70130142,Other,Primary
Indonesia,81062674,Other,Primary
Lebanon,81049578,Other,Primary
France,80217689,Europe,Primary
United States,80235025,North America,Primary
India,80164904,Asia,Primary
South Korea,81015498,Asia,Primary
India,80157889,Asia,Primary
India,81094082,Asia,Primary
Canada,80048940,North America,Primary
United States,80044093,North America,Primary
South Korea,80161826,Asia,Primary
United States,80044562,North America,Primary
United States,80142316,North America,Primary
South Korea,80162136,Asia,Primary
South Korea,80154638,Asia,Primary
United States,80128715,North America,Primary
Canada,80164212,North America,Primary
United Kingdom,70298341,Europe,Primary
United Kingdom,80096782,Europe,Primary
United States,80164864,North America,Primary
Spain,80162993,Europe,Primary
Japan,80226927,Asia,Primary
Australia,80184682,Oceania,Primary
United States,80149821,North America,Primary
United States,80183328,North America,Primary
Egypt,81035872,Other,Primary
Egypt,81035865,Other,Primary
United States,80210361,North America,Primary
United Kingdom,70260989,Europe,Primary
Colombia,80992501,Other,Primary
Turkey,81076251,Other,Primary
India,81093925,Asia,Primary
United States,80191049,North America,Primary
United States,70126573,North America,Primary
United States,80244996,North America,Primary
Australia,70242568,Oceania,Primary
Germany,80217772,Europe,Primary
United States,80164088,North America,Primary
Australia,80081278,Oceania,Primary
Philippines,81066244,Other,Primary
United States,80991404,North America,Primary
Egypt,81035873,Other,Primary
Egypt,81035862,Other,Primary
United States,81094665,North America,Primary
Egypt,81035878,Other,Primary
United States,80174683,North America,Primary
United States,70103759,North America,Primary
United States,80182411,North America,Primary
Brazil,80205442,South America,Primary
South Korea,80226424,Asia,Primary
India,80158042,Asia,Primary
South Africa,80117684,Other,Primary
Sweden,80106337,Other,Primary
United States,80133552,North America,Primary
Denmark,80052683,Other,Primary
India,81077451,Asia,Primary
United States,81014345,North America,Primary
United States,80158976,North America,Primary
United States,80238655,North America,Primary
United States,80986854,North America,Primary
Canada,80170611,North America,Primary
